docdb_family_id,stratum,score,neuro,ml,verdict
36829803,7,0.847656,0,0,NOT_NOML
36829949,7,0.92334,0,0,NOT_NOML
36830020,1,0.000557,0,0,NOT_NOML
36830181,6,0.500488,0,0,NOT_NOML
36831561,6,0.633789,0,0,NOT_NOML
36838968,6,0.510254,0,0,NOT_NOML
36838976,6,0.551758,0,0,NOT_NOML
36839072,7,0.937988,2,0,REL_NOML
36839579,1,0.00032,0,0,NOT_NOML
36840234,5,0.143433,0,0,NOT_NOML
36840426,4,0.061188,0,0,NOT_NOML
36840626,6,0.638184,0,0,NOT_NOML
36841429,6,0.512207,0,0,NOT_NOML
36841439,4,0.078491,0,0,NOT_NOML
36842297,1,0.000439,0,0,NOT_NOML
36843220,8,0.957031,2,0,REL_NOML
36843425,8,0.96875,2,0,REL_NOML
36843524,6,0.688965,2,0,REL_NOML
36844564,4,0.014671,0,0,NOT_NOML
36844754,6,0.63916,2,0,REL_NOML
36844968,5,0.10321,0,0,NOT_NOML
36845785,6,0.683105,2,0,REL_NOML
36845905,6,0.54541,0,0,NOT_NOML
36847877,7,0.914062,2,0,REL_NOML
36848133,3,0.004055,0,0,NOT_NOML
36848233,8,0.954102,2,0,REL_NOML
36865333,6,0.79541,2,0,REL_NOML
36865363,7,0.946289,2,0,REL_NOML
36865444,8,0.950195,2,0,REL_NOML
36866579,2,0.002083,0,0,NOT_NOML
36866670,3,0.008949,0,0,NOT_NOML
36867558,8,0.981934,2,0,REL_NOML
36867982,8,0.952148,2,0,REL_NOML
36868102,4,0.014008,0,0,NOT_NOML
36868582,2,0.001897,0,0,NOT_NOML
36868610,6,0.608887,2,0,REL_NOML
36870043,1,0.000947,0,0,NOT_NOML
36877632,6,0.663086,0,0,NOT_NOML
36888277,4,0.017914,0,0,NOT_NOML
36888323,6,0.703613,0,0,NOT_NOML
36888770,2,0.002243,0,0,NOT_NOML
36888821,6,0.552734,0,0,NOT_NOML
36888858,8,0.975586,0,0,NOT_NOML
36888859,8,0.962402,2,0,REL_NOML
36906076,7,0.929199,2,0,REL_NOML
36906218,2,0.002855,0,0,NOT_NOML
36906553,4,0.044434,0,0,NOT_NOML
36907162,1,0.000876,0,0,NOT_NOML
36907645,4,0.028275,0,0,NOT_NOML
36908274,2,0.00209,0,0,NOT_NOML
36908730,8,0.952637,2,0,REL_NOML
36909049,2,0.001335,0,0,NOT_NOML
36910904,8,0.958008,2,0,REL_NOML
36910905,6,0.619141,2,1,REL_ML
36910917,2,0.001143,0,0,NOT_NOML
36911000,2,0.00126,0,0,NOT_NOML
36911686,3,0.004166,0,0,NOT_NOML
36912004,6,0.592285,0,0,NOT_NOML
36912038,5,0.121033,0,0,NOT_NOML
36912435,7,0.845703,2,0,REL_NOML
36913797,7,0.941406,2,0,REL_NOML
36913799,8,0.989258,2,0,REL_NOML
36913800,8,0.994629,2,0,REL_NOML
36913801,8,0.956055,2,0,REL_NOML
36915479,5,0.179199,0,0,NOT_NOML
36915661,7,0.936035,2,0,REL_NOML
36916649,4,0.042969,0,0,NOT_NOML
36916831,1,0.000525,0,0,NOT_NOML
36916989,5,0.104675,0,0,NOT_NOML
36917055,7,0.878906,2,0,REL_NOML
36917428,1,0.000261,0,0,NOT_NOML
36917708,7,0.903809,0,0,NOT_NOML
36917709,7,0.865723,2,0,REL_NOML
36917813,1,0.000513,0,0,NOT_NOML
36917945,4,0.013428,0,0,NOT_NOML
36918575,1,0.00094,0,0,NOT_NOML
36918869,2,0.001455,0,0,NOT_NOML
36919047,3,0.003511,0,0,NOT_NOML
36919346,6,0.655273,0,0,NOT_NOML
36919779,2,0.00104,0,0,NOT_NOML
36920180,2,0.001668,0,0,NOT_NOML
36921161,2,0.002199,0,0,NOT_NOML
36921284,4,0.012054,0,0,NOT_NOML
36921451,1,0.000182,0,0,NOT_NOML
36921457,0,3.9e-05,0,0,NOT_NOML
36921813,4,0.046539,0,0,NOT_NOML
36922232,7,0.915527,2,0,REL_NOML
36922467,8,0.995605,2,0,REL_NOML
36922941,0,7.9e-05,0,0,NOT_NOML
36923237,6,0.510254,0,0,NOT_NOML
36923277,3,0.004608,0,0,NOT_NOML
36923404,4,0.013168,0,0,NOT_NOML
36923725,4,0.012573,0,0,NOT_NOML
36924251,6,0.579102,2,0,REL_NOML
36924252,7,0.838379,2,0,REL_NOML
36924282,4,0.058655,0,0,NOT_NOML
36924294,2,0.001309,0,0,NOT_NOML
36924371,6,0.51123,2,0,REL_NOML
36924373,7,0.892578,2,0,REL_NOML
36924773,1,0.000169,0,0,NOT_NOML
36924911,2,0.001831,0,0,NOT_NOML
36925650,1,0.000215,0,0,NOT_NOML
36926034,3,0.006123,0,0,NOT_NOML
36926427,3,0.006096,0,0,NOT_NOML
36926616,6,0.630859,2,0,REL_NOML
36926782,6,0.608887,2,0,REL_NOML
36927126,6,0.54541,0,0,NOT_NOML
36927832,8,0.95752,2,1,REL_ML
36928046,6,0.783691,0,0,NOT_NOML
36928434,7,0.908691,2,0,REL_NOML
36928653,6,0.563477,0,0,NOT_NOML
36928944,6,0.748047,0,0,NOT_NOML
36929983,4,0.011551,0,0,NOT_NOML
36930179,0,9.8e-05,0,0,NOT_NOML
36930271,6,0.774414,2,0,REL_NOML
36930977,4,0.048309,0,0,NOT_NOML
36931168,4,0.020767,0,0,NOT_NOML
36931282,6,0.507324,0,0,NOT_NOML
36931516,3,0.009087,0,0,NOT_NOML
36931545,5,0.161011,0,0,NOT_NOML
36931553,6,0.629883,0,0,NOT_NOML
36931959,5,0.103943,0,0,NOT_NOML
36932270,7,0.92627,0,0,NOT_NOML
36932612,8,0.976562,2,0,REL_NOML
36932832,8,0.96875,2,0,REL_NOML
36932837,8,0.961426,2,0,REL_NOML
36932838,8,0.980469,2,0,REL_NOML
36932841,8,0.979004,2,0,REL_NOML
36932842,8,0.952637,2,0,REL_NOML
36932968,3,0.003607,0,0,NOT_NOML
36933561,6,0.739258,0,0,NOT_NOML
36933895,6,0.581543,0,0,NOT_NOML
36934385,6,0.532715,0,0,NOT_NOML
36935089,3,0.003273,0,0,NOT_NOML
36935118,5,0.131836,0,0,NOT_NOML
36935119,2,0.001782,0,0,NOT_NOML
36936089,3,0.005707,0,0,NOT_NOML
36936566,4,0.048035,0,0,NOT_NOML
36937024,6,0.599609,0,0,NOT_NOML
36937287,1,0.000424,0,0,NOT_NOML
36937483,7,0.936035,0,0,NOT_NOML
36937547,3,0.00528,0,0,NOT_NOML
36939542,3,0.007694,0,0,NOT_NOML
36939569,6,0.745117,0,0,NOT_NOML
36939571,7,0.916992,2,0,REL_NOML
36939578,4,0.030212,0,0,NOT_NOML
36939602,2,0.001574,0,0,NOT_NOML
36940441,7,0.92334,2,0,REL_NOML
36940771,2,0.00123,0,0,NOT_NOML
36940775,7,0.913574,2,0,REL_NOML
36940789,7,0.895996,2,0,REL_NOML
36940820,7,0.936523,2,0,REL_NOML
36940868,2,0.001861,0,0,NOT_NOML
36941430,6,0.689453,0,0,NOT_NOML
36941574,6,0.631836,2,0,REL_NOML
36941599,4,0.044434,0,0,NOT_NOML
36941601,1,0.000978,0,0,NOT_NOML
36941672,6,0.519043,0,0,NOT_NOML
36941750,8,0.986816,2,0,REL_NOML
36941758,8,0.965332,2,0,REL_NOML
36941763,6,0.71582,2,0,REL_NOML
36941788,8,0.973633,2,0,REL_NOML
36941806,3,0.003511,0,0,NOT_NOML
36941828,8,0.969238,2,0,REL_NOML
36941910,4,0.042969,0,0,NOT_NOML
36941958,6,0.590332,0,0,NOT_NOML
36942082,6,0.623047,0,0,NOT_NOML
36942088,5,0.102112,0,0,NOT_NOML
36942167,3,0.003004,0,0,NOT_NOML
36942193,6,0.573242,0,0,NOT_NOML
36942392,6,0.627441,0,0,NOT_NOML
36943046,3,0.004055,0,0,NOT_NOML
36943061,2,0.001661,0,0,NOT_NOML
36943543,6,0.527832,0,0,NOT_NOML
36943704,4,0.028549,0,0,NOT_NOML
36943761,3,0.004055,0,0,NOT_NOML
36943798,4,0.032227,0,0,NOT_NOML
36943914,2,0.001294,0,0,NOT_NOML
36945001,6,0.502441,0,0,NOT_NOML
36945052,7,0.838379,2,0,REL_NOML
36945094,6,0.563477,0,0,NOT_NOML
36945096,7,0.948242,0,0,NOT_NOML
36945100,6,0.758789,2,0,REL_NOML
36945233,3,0.007122,0,0,NOT_NOML
36945727,7,0.842773,2,0,REL_NOML
36945863,6,0.608887,2,0,REL_NOML
36946029,3,0.0093,0,0,NOT_NOML
36946096,2,0.001623,0,0,NOT_NOML
36946329,3,0.003551,0,0,NOT_NOML
36947329,4,0.011421,0,0,NOT_NOML
36947710,2,0.002693,0,0,NOT_NOML
36947960,5,0.215698,0,0,NOT_NOML
36948070,6,0.558594,2,0,REL_NOML
36948071,6,0.541504,2,0,REL_NOML
36948177,1,0.000641,0,0,NOT_NOML
36949442,3,0.00433,0,0,NOT_NOML
36949556,3,0.009163,0,0,NOT_NOML
36949809,4,0.081665,0,0,NOT_NOML
36949822,6,0.77832,2,0,REL_NOML
36950029,7,0.84375,2,0,REL_NOML
36950049,6,0.598633,0,0,NOT_NOML
36950071,6,0.647949,0,0,NOT_NOML
36950105,6,0.510254,0,0,NOT_NOML
36950349,2,0.001024,0,0,NOT_NOML
36950526,6,0.601562,0,0,NOT_NOML
36950844,7,0.873047,0,0,NOT_NOML
36951547,6,0.714355,2,0,REL_NOML
36951716,8,0.952148,2,0,REL_NOML
36951798,5,0.117371,0,0,NOT_NOML
36951807,6,0.580566,0,0,NOT_NOML
36951899,6,0.768555,2,0,REL_NOML
36952578,6,0.536621,0,0,NOT_NOML
36953295,6,0.718262,2,0,REL_NOML
36953399,8,0.974121,2,0,REL_NOML
36953589,4,0.074341,0,0,NOT_NOML
36953624,6,0.724609,0,0,NOT_NOML
36953656,7,0.940918,2,0,REL_NOML
36953786,7,0.944824,2,0,REL_NOML
36953812,6,0.592285,2,0,REL_NOML
36953830,6,0.530762,0,0,NOT_NOML
36953931,6,0.58252,0,0,NOT_NOML
36954100,7,0.814941,2,0,REL_NOML
36954276,6,0.506348,0,0,NOT_NOML
36954593,6,0.638184,0,0,NOT_NOML
36954646,6,0.59668,0,0,NOT_NOML
36954802,1,0.000466,0,0,NOT_NOML
36954982,6,0.554688,0,0,NOT_NOML
36955320,3,0.003223,0,0,NOT_NOML
36955401,6,0.506348,0,0,NOT_NOML
36955450,2,0.001755,0,0,NOT_NOML
36956069,7,0.941406,2,0,REL_NOML
36956115,6,0.567383,0,0,NOT_NOML
36956135,2,0.002125,0,0,NOT_NOML
36956381,1,0.000379,0,0,NOT_NOML
36956585,2,0.001775,0,0,NOT_NOML
36957564,3,0.009338,0,0,NOT_NOML
36957916,1,0.000721,0,0,NOT_NOML
36960698,4,0.021988,0,0,NOT_NOML
36961871,2,0.001008,0,0,NOT_NOML
36962676,1,0.000211,0,0,NOT_NOML
36962762,2,0.001073,0,0,NOT_NOML
36963028,2,0.001467,0,0,NOT_NOML
36963806,1,0.000712,0,0,NOT_NOML
36964433,2,0.00289,0,0,NOT_NOML
36964549,1,0.000296,0,0,NOT_NOML
36965165,4,0.010056,0,0,NOT_NOML
36966157,3,0.003443,0,0,NOT_NOML
36966242,3,0.003525,0,0,NOT_NOML
36968037,3,0.007149,0,0,NOT_NOML
36968151,8,0.951172,2,0,REL_NOML
36968418,6,0.583496,0,0,NOT_NOML
36968625,4,0.018188,0,0,NOT_NOML
36968737,6,0.714355,0,0,NOT_NOML
36968843,7,0.895996,2,0,REL_NOML
36968959,6,0.563477,0,0,NOT_NOML
36968961,6,0.677734,0,0,NOT_NOML
36969046,7,0.860352,2,0,REL_NOML
36969331,3,0.007874,0,0,NOT_NOML
36970551,3,0.005753,0,0,NOT_NOML
36971628,4,0.01976,0,0,NOT_NOML
36972056,7,0.937988,2,0,REL_NOML
36972057,7,0.815918,2,0,REL_NOML
36972060,7,0.929199,0,0,NOT_NOML
36972062,7,0.927246,2,0,REL_NOML
36972063,8,0.991699,2,0,REL_NOML
36972067,6,0.574219,2,0,REL_NOML
36972071,6,0.52002,0,0,NOT_NOML
36972689,6,0.547363,2,0,REL_NOML
36973722,8,0.954102,2,0,REL_NOML
36973855,4,0.014389,0,0,NOT_NOML
36974235,7,0.918457,0,0,NOT_NOML
36974264,3,0.009338,0,0,NOT_NOML
36974599,6,0.520996,0,0,NOT_NOML
36974600,8,0.970215,2,0,REL_NOML
36974601,6,0.577148,2,0,REL_NOML
36975603,4,0.015251,0,0,NOT_NOML
36975832,8,0.994629,2,0,REL_NOML
36976026,8,0.991699,2,0,REL_NOML
36976100,7,0.932129,2,0,REL_NOML
36976512,0,9.5e-05,0,0,NOT_NOML
36978049,1,0.000134,0,0,NOT_NOML
36978153,5,0.140625,0,0,NOT_NOML
36978177,6,0.601562,0,0,NOT_NOML
36978399,5,0.105774,0,0,NOT_NOML
36978629,0,9.6e-05,0,0,NOT_NOML
36980582,6,0.549805,2,0,REL_NOML
36980640,6,0.584473,0,0,NOT_NOML
36981565,3,0.004791,0,0,NOT_NOML
36981695,2,0.001315,0,0,NOT_NOML
36981755,1,0.00017,0,0,NOT_NOML
36981785,2,0.001455,0,0,NOT_NOML
36981990,2,0.001681,0,0,NOT_NOML
36982828,1,0.000181,0,0,NOT_NOML
36983080,2,0.001285,0,0,NOT_NOML
36983156,1,0.000807,0,0,NOT_NOML
36983628,3,0.003525,0,0,NOT_NOML
36985247,3,0.008675,0,0,NOT_NOML
36985376,6,0.709473,2,0,REL_NOML
36985544,3,0.003172,0,0,NOT_NOML
36986373,1,0.000929,0,0,NOT_NOML
36986564,6,0.541504,0,0,NOT_NOML
36987033,2,0.002174,0,0,NOT_NOML
36988479,6,0.771484,0,0,NOT_NOML
36988512,6,0.573242,0,0,NOT_NOML
36990053,4,0.012627,0,0,NOT_NOML
36990262,1,0.000243,0,0,NOT_NOML
36991931,2,0.002846,0,0,NOT_NOML
36992055,6,0.722168,0,0,NOT_NOML
36992130,6,0.750977,0,0,NOT_NOML
36992256,6,0.574219,0,0,NOT_NOML
36992391,8,0.97168,2,0,REL_NOML
36993010,6,0.525879,2,1,REL_ML
36993096,6,0.766113,0,0,NOT_NOML
36993098,2,0.002684,0,0,NOT_NOML
36993861,3,0.008781,0,0,NOT_NOML
36993899,4,0.024231,0,0,NOT_NOML
36994836,6,0.543457,0,0,NOT_NOML
36995463,2,0.002693,0,0,NOT_NOML
36995759,2,0.002424,0,0,NOT_NOML
36997355,8,0.966309,2,1,REL_ML
36997640,4,0.041687,0,0,NOT_NOML
36997698,6,0.540527,0,0,NOT_NOML
36997876,6,0.649902,2,0,REL_NOML
36998275,6,0.660645,0,0,NOT_NOML
36998447,7,0.866699,2,0,REL_NOML
36998525,6,0.587402,0,0,NOT_NOML
36999086,1,0.000289,0,0,NOT_NOML
37000003,8,0.996094,2,0,REL_NOML
37000041,3,0.008514,0,0,NOT_NOML
37000279,4,0.024933,0,0,NOT_NOML
37001082,6,0.591309,0,0,NOT_NOML
37001510,7,0.88623,2,0,REL_NOML
37001605,6,0.557617,0,0,NOT_NOML
37001609,8,0.969238,2,0,REL_NOML
37001917,1,0.000437,0,0,NOT_NOML
37002131,6,0.58252,2,0,REL_NOML
37002153,6,0.510254,0,0,NOT_NOML
37003523,3,0.004181,0,0,NOT_NOML
37003752,2,0.001174,0,0,NOT_NOML
37003794,6,0.616211,2,0,REL_NOML
37004194,1,0.000667,0,0,NOT_NOML
37004681,1,0.000276,0,0,NOT_NOML
37006133,7,0.903809,0,0,NOT_NOML
37006480,8,0.970703,0,0,NOT_NOML
37007381,7,0.811523,2,0,REL_NOML
37007716,3,0.003063,0,0,NOT_NOML
37008461,7,0.902344,2,0,REL_NOML
37008812,3,0.003809,0,0,NOT_NOML
37011236,6,0.695312,0,0,NOT_NOML
37011386,8,0.951172,2,0,REL_NOML
37011388,6,0.665039,0,0,NOT_NOML
37011394,8,0.97998,0,0,NOT_NOML
37011398,7,0.894531,2,0,REL_NOML
37012038,8,0.975586,2,0,REL_NOML
37012874,8,0.982422,2,0,REL_NOML
37012975,6,0.70459,0,0,NOT_NOML
37014226,6,0.681152,0,0,NOT_NOML
37014718,1,0.000492,0,0,NOT_NOML
37014878,2,0.001707,0,0,NOT_NOML
37015312,4,0.019684,0,0,NOT_NOML
37015507,6,0.556641,0,0,NOT_NOML
37015791,3,0.004963,0,0,NOT_NOML
37016065,3,0.003929,0,0,NOT_NOML
37016088,6,0.762207,2,0,REL_NOML
37016229,5,0.12793,0,0,NOT_NOML
37016479,2,0.002714,0,0,NOT_NOML
37016684,5,0.110291,0,0,NOT_NOML
37018231,2,0.001926,0,0,NOT_NOML
37018982,7,0.811523,0,0,NOT_NOML
37019395,6,0.67627,0,0,NOT_NOML
37022515,5,0.300293,0,0,NOT_NOML
37022960,8,0.955566,2,0,REL_NOML
37023932,6,0.675293,0,0,NOT_NOML
37024269,8,0.964355,2,0,REL_NOML
37024365,8,0.969238,2,0,REL_NOML
37024432,6,0.675293,0,0,NOT_NOML
37024549,7,0.814941,0,0,NOT_NOML
37024695,7,0.898438,2,0,REL_NOML
37024701,7,0.885254,0,0,NOT_NOML
37024720,6,0.504395,0,0,NOT_NOML
37025076,6,0.535645,0,0,NOT_NOML
37026127,6,0.557617,2,0,REL_NOML
37026234,3,0.003052,0,0,NOT_NOML
37026678,6,0.54541,0,0,NOT_NOML
37026684,6,0.557617,0,0,NOT_NOML
37026717,1,0.000958,0,0,NOT_NOML
37026737,4,0.039124,0,0,NOT_NOML
37026950,6,0.659668,0,0,NOT_NOML
37027009,0,8.3e-05,0,0,NOT_NOML
37027198,8,0.984863,2,0,REL_NOML
37027789,6,0.714355,2,0,REL_NOML
37028620,5,0.145386,0,0,NOT_NOML
37028820,6,0.644531,0,0,NOT_NOML
37030695,5,0.155396,0,0,NOT_NOML
37030790,6,0.520996,0,0,NOT_NOML
37031621,6,0.521973,2,0,REL_NOML
37031622,6,0.61084,2,0,REL_NOML
37032349,2,0.001078,0,0,NOT_NOML
37034111,3,0.00415,0,0,NOT_NOML
37034464,8,0.982422,2,0,REL_NOML
37034580,5,0.310059,0,0,NOT_NOML
37034740,3,0.007149,0,0,NOT_NOML
37034941,4,0.013275,0,0,NOT_NOML
37035047,4,0.018936,0,0,NOT_NOML
37035932,2,0.002192,0,0,NOT_NOML
37036176,7,0.847656,0,0,NOT_NOML
37036182,6,0.739746,0,0,NOT_NOML
37036183,6,0.73291,0,0,NOT_NOML
37036184,8,0.960938,2,0,REL_NOML
37036185,8,0.993164,2,0,REL_NOML
37036188,6,0.663086,0,0,NOT_NOML
37036565,3,0.00634,0,0,NOT_NOML
37036727,4,0.018539,0,0,NOT_NOML
37036785,6,0.771484,2,0,REL_NOML
37037206,6,0.741211,0,0,NOT_NOML
37037342,4,0.012772,0,0,NOT_NOML
37037357,8,0.983887,2,0,REL_NOML
37037468,3,0.005981,0,0,NOT_NOML
37038301,3,0.006264,0,0,NOT_NOML
37038796,2,0.001839,0,0,NOT_NOML
37039074,7,0.92334,2,0,REL_NOML
37039218,8,0.956055,2,0,REL_NOML
37039576,1,0.000169,0,0,NOT_NOML
37039802,3,0.007462,0,0,NOT_NOML
37040820,2,0.001949,0,0,NOT_NOML
37040957,1,0.000553,0,0,NOT_NOML
37042276,3,0.003172,0,0,NOT_NOML
37042313,6,0.536621,0,0,NOT_NOML
37043126,1,0.000951,0,0,NOT_NOML
37043148,0,5.5e-05,0,0,NOT_NOML
37044251,3,0.007637,0,0,NOT_NOML
37044800,4,0.023514,0,0,NOT_NOML
37044938,4,0.048767,0,0,NOT_NOML
37045146,4,0.018616,0,0,NOT_NOML
37045740,1,0.000466,0,0,NOT_NOML
37046086,8,0.958008,2,0,REL_NOML
37046155,6,0.768555,0,0,NOT_NOML
37046156,8,0.975098,2,0,REL_NOML
37047034,2,0.001455,0,0,NOT_NOML
37047076,1,0.000276,0,0,NOT_NOML
37047586,1,0.000507,0,0,NOT_NOML
37047885,1,0.000524,0,0,NOT_NOML
37048658,1,0.00069,0,0,NOT_NOML
37049043,2,0.001668,0,0,NOT_NOML
37049387,3,0.003235,0,0,NOT_NOML
37049681,3,0.003223,0,0,NOT_NOML
37049975,5,0.115356,0,0,NOT_NOML
37050678,6,0.767578,0,0,NOT_NOML
37051395,2,0.001467,0,0,NOT_NOML
37051573,3,0.007317,0,0,NOT_NOML
37052009,2,0.001629,0,0,NOT_NOML
37052387,4,0.015671,0,0,NOT_NOML
37053629,6,0.556641,2,0,REL_NOML
37053727,6,0.522949,2,0,REL_NOML
37053750,1,0.000501,0,0,NOT_NOML
37053782,6,0.54541,0,0,NOT_NOML
37054007,6,0.670898,0,0,NOT_NOML
37054103,6,0.706055,0,0,NOT_NOML
37054211,6,0.637207,0,0,NOT_NOML
37054213,6,0.73584,2,0,REL_NOML
37054228,7,0.837402,2,0,REL_NOML
37054435,5,0.107971,0,0,NOT_NOML
37054466,5,0.150269,0,0,NOT_NOML
37054501,8,0.956543,0,0,NOT_NOML
37054516,6,0.606934,0,0,NOT_NOML
37054594,7,0.933594,2,0,REL_NOML
37054960,4,0.025558,0,0,NOT_NOML
37055098,8,0.987305,2,0,REL_NOML
37055551,7,0.862305,2,0,REL_NOML
37055716,4,0.011246,0,0,NOT_NOML
37056139,6,0.62207,0,0,NOT_NOML
37056424,6,0.62207,1,0,BOR_NOML
37056433,6,0.751465,0,0,NOT_NOML
37056869,8,0.982422,2,0,REL_NOML
37056945,7,0.921875,2,0,REL_NOML
37057594,6,0.527832,0,0,NOT_NOML
37057745,6,0.763672,0,0,NOT_NOML
37057781,1,0.000546,0,0,NOT_NOML
37059218,6,0.529785,0,0,NOT_NOML
37060306,7,0.817383,0,0,NOT_NOML
37060398,6,0.590332,2,0,REL_NOML
37060436,8,0.991699,2,0,REL_NOML
37060483,4,0.012527,0,0,NOT_NOML
37060752,8,0.959473,0,0,NOT_NOML
37061335,1,0.000551,0,0,NOT_NOML
37062509,6,0.579102,0,0,NOT_NOML
37062886,0,7e-05,0,0,NOT_NOML
37063199,1,0.000443,0,0,NOT_NOML
37063379,3,0.005447,0,0,NOT_NOML
37064248,2,0.002369,0,0,NOT_NOML
37064547,6,0.560547,0,0,NOT_NOML
37065010,3,0.003376,0,0,NOT_NOML
37065019,6,0.708496,2,0,REL_NOML
37065093,6,0.595703,0,0,NOT_NOML
37065104,6,0.520996,0,0,NOT_NOML
37065169,7,0.815918,2,0,REL_NOML
37066310,2,0.002043,0,0,NOT_NOML
37066634,4,0.016663,0,0,NOT_NOML
37067009,4,0.028442,0,0,NOT_NOML
37067203,7,0.944336,2,0,REL_NOML
37067662,3,0.00407,0,0,NOT_NOML
37068029,6,0.631836,0,0,NOT_NOML
37068278,4,0.016464,0,0,NOT_NOML
37068501,2,0.002947,0,0,NOT_NOML
37068591,4,0.017715,0,0,NOT_NOML
37068624,6,0.521973,0,0,NOT_NOML
37069078,4,0.017181,0,0,NOT_NOML
37069442,8,0.996582,2,0,REL_NOML
37069541,4,0.032593,0,0,NOT_NOML
37069691,3,0.009781,0,0,NOT_NOML
37069782,3,0.006851,0,0,NOT_NOML
37070121,4,0.039429,0,0,NOT_NOML
37070550,3,0.007965,0,0,NOT_NOML
37070879,4,0.015602,0,0,NOT_NOML
37071203,4,0.044006,0,0,NOT_NOML
37071502,8,0.958008,2,0,REL_NOML
37071503,4,0.05899,0,0,NOT_NOML
37071506,6,0.701172,0,0,NOT_NOML
37071524,6,0.532715,0,0,NOT_NOML
37071564,8,0.995117,2,0,REL_NOML
37071566,6,0.716309,0,0,NOT_NOML
37071570,7,0.930664,2,0,REL_NOML
37071571,8,0.981445,2,0,REL_NOML
37071577,8,0.95459,2,0,REL_NOML
37072485,6,0.527832,2,0,REL_NOML
37072567,8,0.971191,2,0,REL_NOML
37073563,4,0.015076,0,0,NOT_NOML
37074226,4,0.098938,0,0,NOT_NOML
37074243,7,0.839355,2,0,REL_NOML
37074613,6,0.563477,0,0,NOT_NOML
37074620,7,0.865234,2,0,REL_NOML
37075266,8,0.994141,2,0,REL_NOML
37075912,8,0.983887,2,0,REL_NOML
37076233,1,0.0006,0,0,NOT_NOML
37076505,6,0.785645,2,0,REL_NOML
37076511,6,0.571289,0,0,NOT_NOML
37076602,6,0.54834,0,0,NOT_NOML
37076683,7,0.864258,2,0,REL_NOML
37076684,6,0.744141,0,0,NOT_NOML
37077503,7,0.815918,0,0,NOT_NOML
37077742,2,0.002388,0,0,NOT_NOML
37078823,7,0.875488,0,0,NOT_NOML
37078984,7,0.856445,2,0,REL_NOML
37079740,2,0.001818,0,0,NOT_NOML
37080981,5,0.155884,0,0,NOT_NOML
37081179,6,0.702148,2,0,REL_NOML
37083983,6,0.637207,0,0,NOT_NOML
37084064,8,0.98291,0,0,NOT_NOML
37084067,8,0.978516,2,0,REL_NOML
37084162,3,0.008713,0,0,NOT_NOML
37084250,5,0.104675,0,0,NOT_NOML
37084585,8,0.960449,2,0,REL_NOML
37084598,1,0.000944,0,0,NOT_NOML
37084626,5,0.110291,0,0,NOT_NOML
37085239,0,6.7e-05,0,0,NOT_NOML
37085365,4,0.020096,0,0,NOT_NOML
37085546,1,0.00038,0,0,NOT_NOML
37086013,7,0.947754,2,0,REL_NOML
37087138,1,0.000804,0,0,NOT_NOML
37087215,6,0.51416,0,0,NOT_NOML
37087369,8,0.964355,2,0,REL_NOML
37088083,4,0.023331,0,0,NOT_NOML
37088136,6,0.687012,0,0,NOT_NOML
37088156,6,0.595703,0,0,NOT_NOML
37088195,6,0.587402,0,0,NOT_NOML
37088321,7,0.870605,0,0,NOT_NOML
37088322,6,0.658691,0,0,NOT_NOML
37089063,2,0.002705,0,0,NOT_NOML
37089517,4,0.012825,0,0,NOT_NOML
37090587,3,0.008415,0,0,NOT_NOML
37091090,1,0.000501,0,0,NOT_NOML
37091481,6,0.563477,0,0,NOT_NOML
37092475,1,0.000804,0,0,NOT_NOML
37092732,2,0.001507,0,0,NOT_NOML
37093727,3,0.007011,0,0,NOT_NOML
37093995,4,0.019196,0,0,NOT_NOML
37094698,2,0.001604,0,0,NOT_NOML
37094894,2,0.002296,0,0,NOT_NOML
37094970,7,0.93457,2,0,REL_NOML
37095072,4,0.016022,0,0,NOT_NOML
37095143,6,0.627441,2,0,REL_NOML
37095421,1,0.000699,0,0,NOT_NOML
37096650,2,0.001748,0,0,NOT_NOML
37097006,1,0.000462,0,0,NOT_NOML
37097041,1,0.000294,0,0,NOT_NOML
37097059,0,3.4e-05,0,0,NOT_NOML
37097335,1,0.000727,0,0,NOT_NOML
37099870,4,0.012291,0,0,NOT_NOML
37100347,4,0.010094,0,0,NOT_NOML
37100430,5,0.124878,0,0,NOT_NOML
37100922,3,0.003147,0,0,NOT_NOML
37101872,7,0.844727,0,0,NOT_NOML
37101890,5,0.112976,0,0,NOT_NOML
37102050,6,0.748535,2,0,REL_NOML
37102273,7,0.946289,2,0,REL_NOML
37102405,7,0.864258,0,0,NOT_NOML
37102471,6,0.563477,0,0,NOT_NOML
37102845,3,0.005688,0,0,NOT_NOML
37102939,4,0.023026,0,0,NOT_NOML
37103000,8,0.993164,2,0,REL_NOML
37103017,6,0.518066,0,0,NOT_NOML
37103166,1,0.000798,0,0,NOT_NOML
37106262,6,0.699707,2,0,REL_NOML
37106328,4,0.013588,0,0,NOT_NOML
37107433,2,0.001861,0,0,NOT_NOML
37108316,4,0.032654,0,0,NOT_NOML
37109130,4,0.01017,0,0,NOT_NOML
37109434,4,0.013634,0,0,NOT_NOML
37109463,7,0.837402,0,0,NOT_NOML
37109546,6,0.57959,0,0,NOT_NOML
37109548,8,0.994141,2,0,REL_NOML
37109550,8,0.994629,2,0,REL_NOML
37110654,7,0.864258,2,0,REL_NOML
37110655,8,0.967285,2,0,REL_NOML
